711500
704200
698800
699500
682800
666200
633800
627400
604300
604000
620200
640100
654500
665500
678400
688000
686500
704300
715800
744800
773700
755400
757600
768900
751800
770100
768100
761600
765700
771100
785700
775100
735000
692700
695400
701500
720400
735000
770400
804900
817600
803200
823600
820600
834100
834600
840300
826300
810900
788500
766300
731200
720600
705700
677800
651300
639400
643600
629000
620700
624700
644900
661300
720200
726000
557600
589400
550700
521800
454800
437300
454400
444800
430000
412200
391400
373300
347900
338800
326200
315800
290000
265900
240700
225500
204200
182100
163300
144500
131700
116800
87500
52900
40000
36300
28000
22300
16000
11000
7100
6000
3000
1000
500
200
50
10
